p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.36709066059515e-178,1.5626226850829,0.744,0.282,4.42006839052933e-174,3,HMGA1
3.40711547794041e-178,0.758824770418856,0.347,0.041,6.36210673195814e-174,3,AEBP1
1.53435237537618e-175,1.32037569654824,0.959,0.639,2.86509619053995e-171,3,NAP1L1
2.22197735839611e-175,0.988146517254757,0.448,0.077,4.14909832133306e-171,3,AFF3
6.6382728943509e-174,1.48624176152621,0.726,0.273,1.23956469756214e-169,3,CARHSP1
1.46911841454896e-172,1.78173050153567,0.729,0.267,2.74328481548728e-168,3,PTTG1
1.74227109980775e-171,1.50035385043161,0.898,0.48,3.25334282467102e-167,3,CBX3
1.5668817786842e-170,1.47428062326077,0.688,0.227,2.92583834533701e-166,3,CKS1B
2.23465997618451e-170,1.44632282294884,0.721,0.258,4.17278057352933e-166,3,TMPO
2.35791112005359e-169,0.843079797311302,0.271,0.024,4.40292743447607e-165,3,HRK
3.47688667327135e-169,1.02316462042598,0.49,0.099,6.49239048499958e-165,3,CD81
4.57204346790414e-169,0.761376077556028,0.252,0.02,8.5373767676174e-165,3,CRNDE
1.01291437190095e-168,1.55641887678023,0.719,0.266,1.89141500665065e-164,3,BUB3
4.94938182806178e-168,1.78400249403846,0.732,0.282,9.24198068753976e-164,3,PCNA
1.34571167076431e-166,1.49936200530885,0.667,0.222,2.51284740281819e-162,3,MCM7
6.4978162491421e-166,2.09671525676241,0.643,0.212,1.2133372282023e-161,3,UBE2C
1.20431374955084e-165,1.19857288943894,0.518,0.118,2.24881506453628e-161,3,MYL6B
4.05202989493405e-164,1.34709729745562,0.602,0.175,7.56635542281036e-160,3,EIF4A3
2.0794104374798e-163,0.775277527474876,0.346,0.047,3.88288310990603e-159,3,NRM
5.15692513314463e-163,1.05133585379297,0.485,0.105,9.62952630112096e-159,3,HADH
1.94032831683684e-161,0.670448810854452,0.261,0.023,3.62317506602943e-157,3,IKZF2
5.15255719729695e-161,0.911234060681354,0.375,0.058,9.6213700545126e-157,3,SYVN1
1.18256969088055e-160,1.37246981179376,0.875,0.515,2.20821238378125e-156,3,RAN
2.98543774575831e-160,1.39504203937493,0.823,0.419,5.5747079026545e-156,3,PPP1CA
7.79245782988886e-160,1.21503409634077,0.635,0.181,1.45508565057515e-155,3,CMTM7
8.25947028972877e-160,0.981323276311824,0.338,0.046,1.54229088720105e-155,3,APOLD1
2.95246537275292e-159,1.62005148517727,0.808,0.391,5.51313859054152e-155,3,DUT
4.5347566229987e-159,0.859448750065654,0.338,0.045,8.46775104212548e-155,3,CAMK2D
1.0604155491552e-157,1.21730104410895,0.925,0.636,1.98011395493751e-153,3,SUMO2
1.16987178820018e-157,1.36300144203534,0.82,0.39,2.1845015901062e-153,3,HMGN3
1.43924939616327e-157,0.885772957060626,0.365,0.058,2.68751039745568e-153,3,RAD51
1.95577881741966e-157,1.48535807479517,0.75,0.29,3.65202578576773e-153,3,ANP32E
2.55373279531071e-157,1.05426202460631,0.403,0.073,4.76858524868368e-153,3,CDCA8
3.75178007122674e-157,1.11294046918852,0.622,0.173,7.00569892700169e-153,3,C12orf75
6.0507489750927e-157,1.53564664312115,0.771,0.354,1.12985635611906e-152,3,CCND3
2.15603335992806e-156,1.54005588229322,0.943,0.753,4.02596109299366e-152,3,CALM2
5.60947598836807e-156,1.18802561201284,0.453,0.095,1.04745745130797e-151,3,CLSPN
9.35266886375564e-156,1.0720735131741,0.526,0.127,1.74642385692909e-151,3,SMARCA4
1.67514464580421e-155,0.799169242888713,0.261,0.025,3.1279975971102e-151,3,RAG2
2.70971605438499e-154,1.37536661105356,0.899,0.623,5.05985278835309e-150,3,SRSF3
1.84169950532517e-153,1.19283776740958,0.602,0.162,3.43900548629368e-149,3,TCF4
3.23048090216772e-153,1.34656012510339,0.622,0.199,6.03227698861778e-149,3,USP1
5.49260442077379e-152,1.04239284653532,0.435,0.084,1.02563402349109e-147,3,TMEM263
8.51762985083826e-152,1.26824120450373,0.856,0.443,1.59049702204703e-147,3,HNRNPM
3.53078797750187e-150,1.0735748395719,0.494,0.12,6.59304039038924e-146,3,CENPM
6.98662630933426e-150,1.3864084165127,0.847,0.456,1.30461273074199e-145,3,H2AFY
2.8272103525872e-149,1.15493769109396,0.573,0.156,5.27924989138608e-145,3,MSI2
1.23060903468379e-148,1.22752244122447,0.622,0.192,2.29791625046503e-144,3,MARCKSL1
4.37263417559702e-147,1.31402030838571,0.825,0.423,8.16501979609232e-143,3,PRDX1
9.94882208251396e-147,1.05423364620012,0.373,0.066,1.85774354746783e-142,3,SPC25
6.01349595774622e-146,1.3433111780555,0.75,0.311,1.12290010018995e-141,3,RBBP4
2.8783650704687e-145,1.23995687744446,0.867,0.48,5.3747710960862e-141,3,HNRNPA0
4.56984244697154e-145,1.17258103382884,0.469,0.11,8.53326680122995e-141,3,HELLS
4.94849180397629e-144,1.03573723076943,0.956,0.744,9.24031874556492e-140,3,SRP14
2.1530876429742e-142,1.28926495417654,0.844,0.482,4.02046055572572e-138,3,ERH
6.42050492404487e-141,1.26424868909555,0.589,0.183,1.1989008844669e-136,3,ITGB3BP
1.10188172128195e-140,0.824140859591349,0.445,0.093,2.05754373814979e-136,3,GNG7
1.15192834340513e-140,1.18274568184896,0.524,0.145,2.15099579564039e-136,3,EZH2
1.20284568432587e-140,1.14035022653092,0.494,0.126,2.2460737463417e-136,3,CCDC34
2.56077126082946e-140,1.41441683937779,0.786,0.407,4.78172817534685e-136,3,RANBP1
2.22479208661858e-139,1.3131531574224,0.756,0.324,4.15435426334288e-135,3,PKM
8.22479016373608e-139,1.312541260248,0.93,0.689,1.53581506727444e-134,3,HSP90AA1
9.34114019750709e-138,1.03703071799922,0.456,0.105,1.7442711090805e-133,3,CDCA7
1.97339882302313e-137,1.34535411427132,0.61,0.209,3.68492762223108e-133,3,FABP5
4.8536440914975e-136,0.918198638304181,0.968,0.662,9.06320961205328e-132,3,HLA-DRA
8.53446534949249e-136,0.987754023094966,0.513,0.132,1.59364071471073e-131,3,NREP
1.60586743017944e-133,1.26109939113433,0.825,0.451,2.99863625237407e-129,3,SRP9
1.24373378240315e-132,0.964289841352428,0.485,0.121,2.3224240918814e-128,3,EAF2
1.83334133581004e-132,1.35988181334991,0.747,0.336,3.42339827635809e-128,3,RAD21
4.94959907200912e-132,1.17544056456526,0.721,0.305,9.24238634716262e-128,3,NONO
3.71774115246409e-131,1.04190831803488,0.601,0.187,6.94213805399619e-127,3,TRABD
9.03879675628524e-131,0.967653712514959,0.474,0.114,1.68781451830114e-126,3,SMIM14
1.57217989574147e-129,0.895588052669166,0.451,0.106,2.93573151931805e-125,3,ERGIC1
1.8104800438014e-129,1.21771043067305,0.744,0.33,3.38070938579035e-125,3,SRSF10
1.87358062167071e-129,1.28848669089802,0.794,0.418,3.49853709484572e-125,3,SNRPD1
2.65717441472339e-129,1.28516382777769,0.92,0.592,4.96174178461298e-125,3,CXCR4
4.24844705288384e-129,1.51256117195272,0.56,0.173,7.93312518185e-125,3,CENPF
3.43079613977364e-128,0.879442247689704,0.367,0.073,6.40632563179932e-124,3,SAC3D1
3.61466183417235e-128,1.18364064144394,0.808,0.387,6.74965804295004e-124,3,DBI
4.74179396313338e-128,1.27345660595423,0.693,0.305,8.85435186735897e-124,3,IDH2
7.51775559604101e-127,0.931570351853287,0.516,0.135,1.40379050244874e-122,3,PHACTR1
1.81917534244467e-126,0.728730971818422,0.373,0.072,3.39694611694693e-122,3,RPL39L
2.33212462343001e-126,0.709232641667991,0.326,0.053,4.35477630933087e-122,3,ID3
6.36162231405174e-126,1.04493462064089,0.386,0.083,1.18790573470288e-121,3,GTSE1
1.17989215104143e-125,1.10145649208206,0.494,0.138,2.20321261363967e-121,3,H2AFX
4.81825017135864e-125,0.731211684116945,0.39,0.078,8.997118544978e-121,3,QRSL1
1.3089128563526e-124,1.37900105114517,0.502,0.146,2.44413297666721e-120,3,CCNB2
1.4589951386737e-123,1.14974555319354,0.721,0.322,2.72438162244539e-119,3,SIVA1
1.54105044116855e-123,0.698377580732497,0.328,0.057,2.87760348879403e-119,3,TCTEX1D2
2.02912203497939e-123,1.18189926055704,0.714,0.315,3.78897957591701e-119,3,RPA3
2.41736822327193e-123,0.980591183131009,0.549,0.163,4.51395168331567e-119,3,ZCCHC7
3.43050090031878e-123,0.749414522161785,0.359,0.072,6.40577433116525e-119,3,RFC5
6.37071731657618e-123,1.0498464307719,0.622,0.215,1.18960404452427e-118,3,EZR
7.50255849081073e-123,0.799461809704838,0.45,0.108,1.40095274698909e-118,3,PIK3AP1
2.30331683813247e-122,0.781221129359443,0.321,0.054,4.30098353184476e-118,3,C16orf74
3.55155836179723e-122,0.95916993370232,0.494,0.138,6.63182492898397e-118,3,AKR1B1
3.73313968378448e-122,0.92407907777228,0.432,0.101,6.97089173153076e-118,3,SPTBN1
8.4185986451169e-122,1.29464476804884,0.753,0.373,1.57200492500268e-117,3,CKS2
1.0446349052787e-121,0.803998859388144,0.331,0.059,1.95064675862692e-117,3,MIR181A1HG
2.02283303018038e-121,0.71012964858807,0.297,0.048,3.77723611725583e-117,3,E2F1
2.54339332596379e-121,1.01647129243801,0.453,0.119,4.74927835757219e-117,3,CDT1
2.75539128571033e-121,1.01842040294746,0.567,0.181,5.14514214780691e-117,3,TOP2B
3.21116960019657e-121,0.891062215597534,0.367,0.077,5.99621699444706e-117,3,SGOL1
5.50780678235599e-120,1.25964119698161,0.857,0.579,1.02847276046933e-115,3,HSPA8
7.00381463828722e-120,1.03457529310776,0.495,0.146,1.30782230740737e-115,3,RRM1
2.84480993585933e-119,0.755647796363719,0.346,0.065,5.31211359323013e-115,3,STIM2
2.88202833583099e-119,1.05456907142002,0.505,0.15,5.38161151149721e-115,3,MCM3
4.44742424289463e-119,0.732964785032519,0.318,0.058,8.30467528875715e-115,3,CDCA5
1.05449912849137e-118,1.12251856773505,0.56,0.19,1.96906622263194e-114,3,MIS18BP1
1.11555172042721e-118,0.995491435096652,0.521,0.158,2.08306972755372e-114,3,UBE2T
1.30985655046323e-118,1.11501325254471,0.701,0.302,2.44589513667999e-114,3,KHDRBS1
7.54947951277834e-118,0.691094084580231,0.31,0.054,1.4097143094211e-113,3,PHF19
1.26269777923881e-117,1.01909118809979,0.906,0.677,2.35783556317263e-113,3,CHCHD2
3.07797076914585e-117,0.916992655799838,0.536,0.165,5.74749481722604e-113,3,SMARCB1
4.67566108276714e-117,1.31265834377199,0.529,0.17,8.73086193985108e-113,3,KPNA2
1.78152110299416e-116,1.32326772813678,0.688,0.281,3.326634355621e-112,3,RGS2
2.05096273413696e-116,1.12753487856545,0.606,0.225,3.82976271345395e-112,3,DDX39A
2.3588645731349e-116,0.911886553104692,0.482,0.137,4.40470781741481e-112,3,CENPH
7.01937180417422e-116,0.99778539042772,0.497,0.143,1.31072729699345e-111,3,CCNA2
9.52497019750155e-116,0.926069447682953,0.521,0.151,1.77859768497946e-111,3,CCDC69
1.75861376615347e-115,0.880626370476999,0.451,0.121,3.28385948553837e-111,3,CTNNBL1
2.08435005266447e-115,1.06836288030122,0.588,0.209,3.89210685334036e-111,3,GLO1
2.88836241182495e-115,1.07670149790865,0.713,0.321,5.39343913160073e-111,3,ANP32A
4.6934379235937e-114,1.16637981218425,0.815,0.491,8.76405663472652e-110,3,HNRNPA3
8.55908348898016e-114,0.874009378946826,0.407,0.1,1.59823765989727e-109,3,RFC3
2.88649180324189e-113,0.936653403791669,0.357,0.077,5.38994614419359e-109,3,CENPA
3.56534797652252e-113,1.01893321337755,0.89,0.612,6.65757427656049e-109,3,HNRNPC
5.84771997298658e-113,0.898756471886986,0.386,0.093,1.09194475055578e-108,3,GINS2
9.38462051088791e-113,1.42575379934175,0.752,0.393,1.7523901879981e-108,3,TUBB4B
2.98127711094429e-112,0.638385434783166,0.982,0.74,5.56693874926628e-108,3,CD74
8.76687091112263e-112,1.06042010358688,0.526,0.166,1.63703780523393e-107,3,CDK1
1.14306577632026e-111,0.952152909086009,0.515,0.16,2.13444672412283e-107,3,DHFR
1.24027338431645e-111,0.832873827356972,0.364,0.082,2.31596249053411e-107,3,ORC6
1.94201852765444e-111,1.12737267479906,0.466,0.138,3.62633119668914e-107,3,KIFC1
2.34288803112068e-110,1.0741995150159,0.721,0.332,4.37487482051165e-106,3,HNRNPR
3.0129480340725e-110,1.03684204089733,0.953,0.762,5.62607786402358e-106,3,GAPDH
5.51103286795057e-110,0.963776866661202,0.899,0.663,1.02907516743241e-105,3,NDUFA4
7.2297830744774e-110,0.871784204289866,0.442,0.115,1.35001739349717e-105,3,DDAH2
1.79864739793952e-109,0.977986936826602,0.502,0.157,3.35861428617246e-105,3,CENPW
6.58834237715308e-109,1.07633465313076,0.685,0.314,1.23024117208579e-104,3,UBE2I
1.86060349782488e-108,1.17260973016156,0.646,0.271,3.47430491148839e-104,3,HNRNPA1L2
6.63875439119192e-106,0.851028408744934,0.305,0.059,1.23965460746727e-101,3,HERC5
1.34581451640795e-105,1.02531684013335,0.64,0.27,2.51303944648857e-101,3,ILF2
2.02366502042617e-105,0.936693959611194,0.495,0.159,3.77878969264179e-101,3,DTYMK
2.5383745975881e-105,1.00521221833435,0.641,0.261,4.73990688607627e-101,3,RALY
3.75710717585901e-105,0.755321709709984,0.609,0.216,7.01564622948153e-101,3,MZB1
3.65778443437115e-104,0.89139488033566,0.532,0.173,6.83018087430125e-100,3,ITGAE
1.2248561284102e-103,0.620957929107847,0.268,0.046,2.28717384858036e-99,3,SKA3
1.40040886480087e-103,1.04316290636989,0.43,0.123,2.61498347324266e-99,3,TPX2
1.40341525560944e-103,1.00199439528631,0.904,0.689,2.6205973067995e-99,3,SUB1
1.73302940291606e-103,0.802019816955527,0.352,0.081,3.23608580406516e-99,3,PXMP2
1.85038428850326e-103,1.01576583977428,0.834,0.484,3.45522258192214e-99,3,TBCA
1.90758121047506e-103,1.17309342661027,0.414,0.112,3.56202639432007e-99,3,HMMR
2.26390206889461e-103,1.11660800228792,0.67,0.293,4.2273843332469e-99,3,PSIP1
1.17407019291903e-102,0.852762078208984,0.484,0.146,2.19234127123771e-98,3,TXNDC12
6.26927048213023e-102,0.850988196737902,0.979,0.898,1.17066087712818e-97,3,H3F3B
6.70260218970367e-102,0.924700168948194,0.458,0.137,1.25157690688337e-97,3,CDKN3
9.3108262465501e-102,0.957439091546771,0.886,0.639,1.7386105850183e-97,3,PCBP2
9.56693412367499e-102,1.05745955500026,0.755,0.417,1.78643360891383e-97,3,SNRPB
1.96911597935391e-101,0.979781941682916,0.497,0.161,3.67693026824757e-97,3,CENPU
2.34351898309853e-101,1.09130965287375,0.828,0.55,4.37605299713988e-97,3,SRSF2
4.82049164136552e-101,1.00952635074612,0.88,0.63,9.00130404192184e-97,3,ANP32B
1.8812888831371e-100,0.796842864797745,0.953,0.839,3.51293073148191e-96,3,ATP5L
2.48127529200889e-100,1.25852422427348,0.815,0.484,4.63328535276819e-96,3,SET
2.78550119506743e-100,0.610431964718099,0.325,0.065,5.20136638154941e-96,3,BLNK
3.9789966266914e-100,0.963778324522551,0.584,0.221,7.42998040102086e-96,3,SMS
6.92481092240963e-100,0.861904498536479,0.433,0.123,1.29306994354155e-95,3,CXXC5
8.87874458610049e-100,0.933756469558336,0.492,0.158,1.65792797656254e-95,3,SMC2
1.63238174971881e-99,0.926912758262851,0.362,0.088,3.04814644124993e-95,3,CCDC112
3.06426813499611e-99,0.76916542419673,0.307,0.062,5.72190788847823e-95,3,CCNG2
3.32709907478478e-99,1.23045526813401,0.711,0.355,6.21269210234561e-95,3,H1FX
5.14279037243639e-99,0.91397121344161,0.537,0.183,9.60313246245047e-95,3,RP11-620J15.3
1.10440705016259e-98,0.689391604089312,0.281,0.05,2.06225928476861e-94,3,FCRLA
2.73104171269696e-98,1.00244714050926,0.657,0.272,5.09967419011904e-94,3,SNHG7
9.73875422820545e-98,0.372938405665647,0.648,0.294,1.8185175770328e-93,3,JCHAIN
1.55490653184173e-97,0.999025817297302,0.443,0.138,2.90347696690807e-93,3,TACC3
3.37834926526645e-97,1.09770977615401,0.601,0.266,6.30839158303204e-93,3,TFDP2
6.54189370269152e-97,0.79181541230698,0.344,0.082,1.22156781110359e-92,3,DLEU2
1.56321761465985e-96,1.0812731971516,0.739,0.403,2.91899625185434e-92,3,GDI2
2.33942109610139e-96,1.03828836919714,0.813,0.49,4.36840101275013e-92,3,SERBP1
7.23417629284283e-96,0.803397517619699,0.388,0.104,1.35083773916254e-91,3,SAE1
9.21252295294843e-96,0.617454559365537,0.295,0.06,1.72025441100406e-91,3,MND1
1.09136644013015e-95,1.04036972714466,0.797,0.474,2.03790855365502e-91,3,PSMA4
1.7842438660043e-95,0.966863255737144,0.86,0.533,3.33171857098983e-91,3,YWHAZ
2.01945264215163e-95,0.788887304894731,0.406,0.109,3.77092391868974e-91,3,CBFB
2.39125618392377e-95,0.980582139717873,0.805,0.48,4.46519267224085e-91,3,COX8A
2.73570286560061e-95,0.845245085852882,0.44,0.137,5.10837796093601e-91,3,GMNN
9.00899086503512e-95,1.01529604733501,0.856,0.55,1.68224886422801e-90,3,TRA2B
2.04575733773522e-94,0.61996636276254,0.37,0.09,3.82004267675297e-90,3,TPD52
3.53765678525122e-93,0.580115663689686,0.323,0.071,6.6058665150996e-89,3,PXK
1.39167443555161e-92,0.990261210657887,0.765,0.411,2.59867367350551e-88,3,PSMA2
1.98282034607901e-92,0.586796617001374,0.294,0.06,3.70252043223334e-88,3,TTC7A
2.26350388894652e-92,0.953251099536337,0.836,0.601,4.22664081182984e-88,3,MYL12B
4.13949131375825e-92,0.704542844761573,0.398,0.11,7.72967213018078e-88,3,CYB5B
4.44670556690262e-92,0.751442866700685,0.406,0.113,8.30333330507726e-88,3,CDCA7L
4.63876283764502e-92,0.973709913223129,0.498,0.173,8.66196184673454e-88,3,CKAP2
5.98230349999011e-92,0.999153972389211,0.737,0.408,1.11707553255315e-87,3,C14orf166
7.55233792026451e-92,0.966125733966321,0.593,0.234,1.41024805985099e-87,3,UGP2
2.05321339183962e-91,0.817115771240025,0.419,0.126,3.83396536658213e-87,3,CENPN
4.61117344785127e-91,0.993198680460787,0.552,0.212,8.61044417917267e-87,3,MZT1
5.17212277298104e-91,0.758110000085075,0.343,0.082,9.65790485398749e-87,3,LDLRAD4
8.90775328422523e-91,1.10582930814767,0.722,0.405,1.66334477076338e-86,3,HNRNPF
9.00895913451946e-91,0.936328030996063,0.768,0.402,1.68224293918882e-86,3,SNRPB2
1.78780885102108e-90,0.823928176994578,0.3,0.067,3.33837546751167e-86,3,NDUFAF1
2.14039539223985e-90,1.06078952370385,0.774,0.445,3.99676031592948e-86,3,FUS
3.01703166357403e-90,0.851230213112718,0.919,0.72,5.63370322539179e-86,3,COX6C
3.97112626770901e-90,0.918361696123501,0.888,0.665,7.41528407969303e-86,3,ARHGDIB
5.80730971713343e-90,1.12143302486195,0.39,0.113,1.08439894348032e-85,3,CDC20
8.00397407428542e-90,0.852102528022706,0.523,0.189,1.49458207889132e-85,3,ZNF22
2.17069702946055e-89,0.700891923700339,0.307,0.071,4.05334256311169e-85,3,SHCBP1
2.37553081777495e-89,1.12077340191488,0.714,0.339,4.43582869603116e-85,3,TRAM1
5.71868132148779e-89,0.953091907258292,0.562,0.224,1.06784936316142e-84,3,MDH1
1.63553186871205e-88,0.890197491641845,0.521,0.197,3.05402865844601e-84,3,SSRP1
3.75107281429033e-88,0.884467072549897,0.484,0.16,7.00437826612433e-84,3,APBB1IP
3.8081643398349e-88,0.759005726854659,0.37,0.102,7.1109852717737e-84,3,RMI2
4.07900286606942e-88,0.893291080472595,0.487,0.17,7.61672205181142e-84,3,SKA2
4.36013670934256e-88,0.742517436274412,0.404,0.116,8.14168327735537e-84,3,SYK
7.09628170180117e-88,0.926686224117299,0.799,0.439,1.32508868217733e-83,3,C12orf57
9.6689826829968e-88,0.848720196967604,0.865,0.505,1.80548913639599e-83,3,VIM
2.56212006221599e-87,0.818567327304075,0.945,0.711,4.78424679217592e-83,3,ATP5G2
4.38024850192751e-87,0.817242607613026,0.567,0.204,8.17923802764924e-83,3,TMEM243
4.90478279261416e-87,0.993924137089607,0.75,0.422,9.15870090864842e-83,3,CALM3
5.06447848930935e-87,0.72638195026553,0.393,0.111,9.45690068308734e-83,3,BTK
6.30856808988453e-87,0.968221829302083,0.545,0.216,1.17799891942414e-82,3,DNAJC9
1.88091516195573e-86,0.961416983997777,0.37,0.105,3.51223288191993e-82,3,FBXO5
7.18081560800044e-86,0.98577121009691,0.455,0.151,1.34087369848192e-81,3,KIF20B
9.27029611009743e-86,0.921649172522282,0.818,0.531,1.73104239263849e-81,3,RHOA
2.41861684037738e-85,0.771326794077211,0.515,0.179,4.51628322603669e-81,3,LAT2
3.98202650107028e-85,0.84253214558608,0.516,0.197,7.43563808544853e-81,3,CBX5
4.17264845238434e-85,0.856087133893551,0.508,0.189,7.79158645513729e-81,3,NUDT21
5.81864817893769e-85,0.735488338439384,0.351,0.09,1.08651617445303e-80,3,ATP2A3
1.93130925622023e-84,0.937286159333719,0.649,0.317,3.60633377414003e-80,3,BANF1
1.96805522273661e-84,0.826852300872464,0.443,0.147,3.67494951741607e-80,3,CENPK
2.09607596466482e-84,0.597835169966663,0.305,0.071,3.91400264881862e-80,3,HMCES
1.08453680939579e-83,0.91824746133059,0.302,0.073,2.02515558418477e-79,3,PLK1
1.79171272784472e-83,0.981756972064414,0.706,0.389,3.34566517670444e-79,3,YWHAE
2.53941447562576e-83,0.922164958372528,0.804,0.506,4.74184865033597e-79,3,MZT2B
3.10245211890993e-83,0.939581795423305,0.763,0.459,5.7932088416405e-79,3,SNRPG
5.14627408854489e-83,0.672375481795554,0.383,0.113,9.60963760553988e-79,3,RNASEH2A
5.40329654631263e-83,0.926027011014494,0.49,0.187,1.00895756409296e-78,3,KIF22
8.75982539777781e-83,0.517018975021927,0.271,0.058,1.63572219652705e-78,3,TIMELESS
1.2508069127574e-82,0.59089267829684,0.33,0.081,2.3356317481919e-78,3,LRMP
2.20816865806838e-82,0.937978396841846,0.528,0.214,4.12331333521108e-78,3,UBE2E3
3.08182251847213e-82,0.946663811716397,0.532,0.219,5.754687188743e-78,3,RBBP7
7.16220991214377e-82,0.935446675548949,0.74,0.414,1.33739945689461e-77,3,NDUFB4
7.2163120223118e-82,1.00013848372899,0.547,0.247,1.34750194392628e-77,3,ODC1
7.41421594675252e-82,0.785317978126766,0.308,0.077,1.3844565437371e-77,3,SPC24
1.23662515967948e-81,0.950515418768852,0.786,0.509,2.30915016066949e-77,3,SLC25A3
1.34570283300178e-81,0.737568630528392,0.282,0.065,2.51283090006423e-77,3,CDCA3
1.55140351332478e-81,0.892164306279505,0.425,0.14,2.89693578043137e-77,3,TK1
1.56589367884129e-81,0.580373209499393,0.273,0.06,2.92399326650034e-77,3,CDK2
5.2449093676652e-81,0.91098081613271,0.648,0.312,9.79381926224123e-77,3,XRCC5
5.71843364920393e-81,0.650219983910561,0.369,0.104,1.06780311531585e-76,3,CBX1
1.45869409793259e-80,0.680925373215344,0.325,0.085,2.72381948906953e-76,3,LIG1
2.72654471206842e-80,1.03257288768194,0.69,0.365,5.09127694084537e-76,3,LDHA
3.56041892917157e-80,0.985622633321323,0.641,0.312,6.64837026644208e-76,3,MTPN
3.85881379290554e-80,0.853881926212078,0.62,0.279,7.20556299549251e-76,3,POLR2G
4.28215122982747e-80,0.828449859520735,0.351,0.099,7.99606099145684e-76,3,NUF2
4.73979278317689e-80,0.957593574615504,0.755,0.445,8.85061506402621e-76,3,LSM5
6.88094824688056e-80,0.972733067272637,0.864,0.683,1.28487946614001e-75,3,CCNI
7.55556566286617e-80,0.751289838100468,0.451,0.158,1.410850776227e-75,3,HAUS1
9.45302417042763e-80,0.936919012491799,0.713,0.4,1.76516320334395e-75,3,SNRPF
1.07350284174987e-79,0.886510625985921,0.354,0.104,2.00455185639954e-75,3,MXD3
1.16063626288857e-79,1.0788706802705,0.831,0.55,2.16725609369183e-75,3,NCL
1.68872697389257e-79,0.938943900688847,0.776,0.448,3.1533598783496e-75,3,TUBA1A
1.83574447321185e-79,1.01194279145093,0.521,0.214,3.42788565482849e-75,3,SLBP
2.15920760780034e-79,0.958899193989567,0.744,0.439,4.03188836604558e-75,3,SNRPE
3.04888531279776e-79,0.935019300363382,0.778,0.474,5.69318354458726e-75,3,SEPT7
5.03027749469148e-79,0.937625477490619,0.518,0.206,9.3930371658374e-75,3,DNMT1
6.25790805417232e-79,0.762297156802545,0.481,0.168,1.1685391709556e-74,3,IDI1
8.49260578192572e-79,0.70530124657808,0.39,0.12,1.58582427765899e-74,3,IMMP1L
9.29467167614716e-79,0.655730893875836,0.362,0.103,1.73559404208696e-74,3,TTF1
1.31853700948128e-78,0.644024499408436,0.312,0.079,2.4621041578044e-74,3,KIAA0922
1.35067130151798e-78,0.939358780541972,0.766,0.48,2.52210852132452e-74,3,PAIP2
1.55774564527098e-78,0.684641601388679,0.357,0.103,2.9087784434145e-74,3,TMEM106C
2.32497882026497e-78,0.921532148687665,0.771,0.441,4.34143295108078e-74,3,VAMP8
3.10457390469593e-78,0.768723254736944,0.364,0.109,5.79717085223872e-74,3,FEN1
7.22028583679019e-78,0.784299080349194,0.883,0.631,1.34824397430383e-73,3,GLTSCR2
9.19664133926839e-78,0.862616564981158,0.599,0.262,1.71728883728159e-73,3,RAB11A
1.13591428378229e-77,0.844021291936455,0.37,0.112,2.12109274210668e-73,3,DLGAP5
1.18744118122753e-77,0.723514054592041,0.313,0.083,2.21730891770617e-73,3,NCAPG
3.01784151849559e-77,0.673924171594779,0.294,0.072,5.63521546748681e-73,3,BARD1
3.39777769162225e-77,0.563023876073892,0.273,0.063,6.34467028356622e-73,3,BUB1
5.38339947122565e-77,0.881227160943916,0.839,0.595,1.00524218326197e-72,3,HNRNPDL
1.04935082815955e-76,0.666705050743091,0.284,0.065,1.95945280142233e-72,3,SYNE2
1.40612791099136e-76,0.620759554633947,0.286,0.07,2.62566264819417e-72,3,DEPDC1B
2.61573414631301e-76,0.760020999366498,0.404,0.128,4.88436037141028e-72,3,S1PR4
2.63638736033151e-76,0.68933640319125,0.429,0.145,4.92292611794702e-72,3,MRPL16
2.66074589897902e-76,0.74953397510099,0.521,0.193,4.96841081716352e-72,3,RHOH
5.89589105814853e-76,0.91812770208363,0.63,0.322,1.10093973728807e-71,3,HNRNPD
7.32161230470823e-76,0.726199677829685,0.351,0.102,1.36716466565817e-71,3,ACYP1
7.50549501085311e-76,0.870118742331396,0.575,0.239,1.4015010833766e-71,3,IFI16
8.59836688493317e-76,0.881934218100543,0.417,0.137,1.60557304842357e-71,3,CDC25B
1.35701691643715e-75,0.502653874465903,0.263,0.057,2.53395768806308e-71,3,DOK3
3.3485550135203e-75,0.763884322167937,0.393,0.125,6.25275677674645e-71,3,TERF1
3.42751525727881e-75,0.707167288108988,0.331,0.094,6.40019923991673e-71,3,CHAF1A
4.01553004397045e-75,0.5909687736288,0.356,0.099,7.49819925110601e-71,3,PLD4
4.45465882450062e-75,0.737631733088667,0.427,0.142,8.31818442299001e-71,3,ANKRD10
9.88008122678138e-75,0.856581515879641,0.596,0.272,1.84490756747689e-70,3,UBE2N
1.49831238030274e-74,0.889370298527596,0.784,0.479,2.79779870773931e-70,3,ERP29
2.71539048194199e-74,0.700090914317399,0.963,0.818,5.07044864693028e-70,3,PFN1
3.61137320469638e-74,0.744834672652757,0.313,0.086,6.74351718512954e-70,3,NDC80
4.14225840650918e-74,0.708671767305502,0.334,0.098,7.7348391224746e-70,3,CDKN2C
4.78185816750136e-74,0.634073820724007,0.3,0.079,8.92916375617528e-70,3,OIP5
4.89816146614418e-74,0.957410983818335,0.74,0.457,9.14633690573103e-70,3,SFPQ
